city_id,city_name,admin_region,country_code,latitude,longitude,existing_timezone,calculated_timezone,assignment_method,confidence,boundary_distance_meters,review_status,dataset_version,reason
81110,South Fly,Western,PG,-8.61667,142.11667,Pacific/Bougainville,Pacific/Port_Moresby,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Bougainville
81111,Sumkar,Madang,PG,-4.8,145.55,Pacific/Bougainville,Pacific/Port_Moresby,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Bougainville
81112,Talasea,West New Britain,PG,-5.66667,149.58333,Pacific/Bougainville,Pacific/Port_Moresby,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Bougainville
81113,Tambul Nebilyer,Western Highlands,PG,-5.98333,144.15,Pacific/Bougainville,Pacific/Port_Moresby,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Bougainville
81115,Tari Pori,Hela,PG,-6.28333,142.83333,Pacific/Bougainville,Pacific/Port_Moresby,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Bougainville
81116,Telefomin,Sandaun,PG,-4.91667,141.66667,Pacific/Bougainville,Pacific/Port_Moresby,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Bougainville
81117,Tewai Siassi,Morobe,PG,-6.15,147.53333,Pacific/Bougainville,Pacific/Port_Moresby,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Bougainville
81118,Unggai Bena,Eastern Highlands,PG,-6.11667,145.51667,Pacific/Bougainville,Pacific/Port_Moresby,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Bougainville
81119,Usino Bundi,Madang,PG,-5.53333,145.16667,Pacific/Bougainville,Pacific/Port_Moresby,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Bougainville
81121,Vanimo Green,Sandaun,PG,-3.36667,141.35,Pacific/Bougainville,Pacific/Port_Moresby,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Bougainville
81122,Wabag,Enga,PG,-5.33333,143.65,Pacific/Bougainville,Pacific/Port_Moresby,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Bougainville
81123,Wapenamanda,Enga,PG,-5.66667,143.91667,Pacific/Bougainville,Pacific/Port_Moresby,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Bougainville
89068,Calheta,Madeira,PT,32.71667,-17.18333,Europe/Lisbon,Atlantic/Madeira,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Lisbon
89431,Porto Santo,Madeira,PT,33.07145,-16.34304,Europe/Lisbon,Atlantic/Madeira,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Lisbon
90175,Bocicoiu Mare,Maramureș,RO,47.96667,24,Europe/Bucharest,Europe/Kyiv,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Bucharest
97477,Abagur,Kemerovo,RU,53.7308,87.2526,Asia/Novosibirsk,Asia/Novokuznetsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Novosibirsk
97491,Abyysky,Sakha,RU,68.33333,146,Asia/Yakutsk,Asia/Srednekolymsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Yakutsk
97492,Abzakovo,Bashkortostan,RU,53.82861,58.59333,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97493,Abzelilovskiy Rayon,Bashkortostan,RU,53.41667,58.5,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97516,Agidel’,Bashkortostan,RU,55.9077,53.9355,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97535,Akhunovo,Bashkortostan,RU,54.2079,59.6017,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97538,Aksakovo,Bashkortostan,RU,54.03333,54.15,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97548,Aktash,Altai,RU,50.3,87.73333,Europe/Moscow,Asia/Barnaul,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97552,Ak”yar,Bashkortostan,RU,51.85905,58.22136,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97565,Aleksandrov,Vladimir,RU,56.39516,38.71216,Asia/Vladivostok,Europe/Moscow,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Vladivostok
97572,Aleksandrovskiy Rayon,Vladimir,RU,56.41667,38.58333,Asia/Vladivostok,Europe/Moscow,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Vladivostok
97577,Alekseyevka,Bashkortostan,RU,54.85,55.23333,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97596,Allaikhovskiy Rayon,Sakha,RU,71,148,Asia/Yakutsk,Asia/Srednekolymsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Yakutsk
97600,Alnashi,Udmurt,RU,56.18738,52.47919,Europe/Moscow,Europe/Samara,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97610,Al’sheyevskiy Rayon,Bashkortostan,RU,54,55,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97616,Amzya,Bashkortostan,RU,56.2346,54.385,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97629,Andreyevo,Vladimir,RU,55.9465,41.1505,Asia/Vladivostok,Europe/Moscow,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Vladivostok
97638,Anopino,Vladimir,RU,55.69809,40.66707,Asia/Vladivostok,Europe/Moscow,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Vladivostok
97646,Anzhero-Sudzhensk,Kemerovo,RU,56.081,86.0285,Asia/Novosibirsk,Asia/Novokuznetsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Novosibirsk
97677,Arsaki,Vladimir,RU,56.38333,38.48333,Asia/Vladivostok,Europe/Moscow,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Vladivostok
97684,Artybash,Altai,RU,51.79278,87.27611,Europe/Moscow,Asia/Barnaul,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97685,Artyshta,Kemerovo,RU,54.1222,86.2909,Asia/Novosibirsk,Asia/Novokuznetsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Novosibirsk
97692,Asanovo,Bashkortostan,RU,54.89418,55.49083,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97701,Asino,Tomsk,RU,56.99987,86.14393,Europe/Moscow,Asia/Tomsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97702,Askino,Bashkortostan,RU,56.09013,56.57831,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97703,Askinskiy Rayon,Bashkortostan,RU,56.08333,56.58333,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97721,Avdon,Bashkortostan,RU,54.66667,55.71667,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97742,Babstovo,Jewish,RU,48.11853,132.47913,Europe/Moscow,Asia/Vladivostok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97745,Babushkin,Buryatia,RU,51.71222,105.86472,Europe/Moscow,Asia/Irkutsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97748,Bachatskiy,Kemerovo,RU,54.2927,86.1285,Asia/Novosibirsk,Asia/Novokuznetsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Novosibirsk
97753,Bagdarin,Buryatia,RU,54.43333,113.6,Europe/Moscow,Asia/Irkutsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97757,Bakalinskiy Rayon,Bashkortostan,RU,55.16667,53.75,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97758,Bakaly,Bashkortostan,RU,55.17889,53.80278,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97770,Balakirevo,Vladimir,RU,56.50588,38.84324,Asia/Vladivostok,Europe/Moscow,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Vladivostok
97778,Balezino,Udmurt,RU,57.9787,53.0138,Europe/Moscow,Europe/Samara,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97794,Barguzin,Buryatia,RU,53.61875,109.63904,Europe/Moscow,Asia/Irkutsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97804,Barysh,Ulyanovsk,RU,53.65533,47.11229,Europe/Moscow,Europe/Ulyanovsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97806,Barzas,Kemerovo,RU,55.72912,86.32233,Asia/Novosibirsk,Asia/Novokuznetsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Novosibirsk
97809,Batagay,Sakha,RU,67.65653,134.63962,Asia/Yakutsk,Asia/Vladivostok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Yakutsk
97817,Bavleny,Vladimir,RU,56.39448,39.56504,Asia/Vladivostok,Europe/Moscow,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Vladivostok
97822,Bayangol,Buryatia,RU,50.6977,103.4656,Europe/Moscow,Asia/Irkutsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97826,Baymak,Bashkortostan,RU,52.59333,58.3225,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97830,Bazarnyy Syzgan,Ulyanovsk,RU,53.75117,46.75354,Europe/Moscow,Europe/Ulyanovsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97833,Bedeyeva Polyana,Bashkortostan,RU,55.32345,56.38882,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97841,Belaya Gora,Sakha,RU,68.53805,146.18583,Asia/Yakutsk,Asia/Srednekolymsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Yakutsk
97845,Belaya Rechka,Vladimir,RU,56.28491,39.40665,Asia/Vladivostok,Europe/Moscow,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Vladivostok
97846,Belebey,Bashkortostan,RU,54.106495,54.107811,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97852,Belogorsk,Kemerovo,RU,55.01778,88.48972,Asia/Novosibirsk,Asia/Novokuznetsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Novosibirsk
97864,Beloretsk,Bashkortostan,RU,53.96306,58.39806,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97865,Beloretskiy Rayon,Bashkortostan,RU,54,58,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97867,Belovo,Kemerovo,RU,54.4165,86.2976,Asia/Novosibirsk,Asia/Novokuznetsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Novosibirsk
97876,Belyashi,Altai,RU,49.709,87.423,Europe/Moscow,Asia/Barnaul,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97881,Belyy Yar,Tomsk,RU,58.44472,85.0425,Europe/Moscow,Asia/Tomsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97907,Berëzovskiy,Kemerovo,RU,55.6,86.2,Asia/Novosibirsk,Asia/Novokuznetsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Novosibirsk
97925,Bichura,Buryatia,RU,50.58806,107.60222,Europe/Moscow,Asia/Irkutsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97932,Bira,Jewish,RU,49.00135,132.46826,Europe/Moscow,Asia/Vladivostok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97935,Birobidzhan,Jewish,RU,48.79284,132.92386,Europe/Moscow,Asia/Vladivostok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97936,Birobidzhanskiy Rayon,Jewish,RU,48.5,132.75,Europe/Moscow,Asia/Vladivostok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97937,Birsk,Bashkortostan,RU,55.42111,55.54278,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97943,Bizhbulyak,Bashkortostan,RU,53.6967,54.2642,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97948,Blagoveshchensk,Bashkortostan,RU,55.035,55.97806,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
97966,Bogolyubovo,Vladimir,RU,56.19052,40.52313,Asia/Vladivostok,Europe/Moscow,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Vladivostok
98005,Bol’sherech’ye,Omsk,RU,56.09252,74.62716,Europe/Moscow,Asia/Omsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98011,Bol’shoy Kunaley,Buryatia,RU,51.43203,107.6089,Europe/Moscow,Asia/Irkutsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98039,Borovoy,Kemerovo,RU,55.43333,86.08333,Asia/Novosibirsk,Asia/Novokuznetsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Novosibirsk
98075,Bulgakovo,Bashkortostan,RU,54.4968,55.8843,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98077,Burayevo,Bashkortostan,RU,55.84069,55.40834,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98081,Buribay,Bashkortostan,RU,51.96167,58.15917,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98094,Buzdyak,Bashkortostan,RU,54.58333,54.55,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98095,Buzdyakskiy Rayon,Bashkortostan,RU,54.58333,54.5,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98137,Chekmagush,Bashkortostan,RU,55.13194,54.65556,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98141,Chemal,Altai,RU,51.41111,86.005,Europe/Moscow,Asia/Barnaul,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98143,Cherdaklinskiy Rayon,Ulyanovsk,RU,54.25,48.83333,Europe/Moscow,Europe/Ulyanovsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98158,Cherga,Altai,RU,51.56889,85.5625,Europe/Moscow,Asia/Barnaul,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98162,Cherlak,Omsk,RU,54.155,74.8055,Europe/Moscow,Asia/Omsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98184,Cherskiy,Sakha,RU,68.75325,161.33197,Asia/Yakutsk,Asia/Srednekolymsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Yakutsk
98193,Chesnokovka,Bashkortostan,RU,54.61242,55.94575,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98198,Chishmy,Bashkortostan,RU,54.57648,55.37642,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98199,Chistogorskiy,Kemerovo,RU,53.9835,87.3843,Asia/Novosibirsk,Asia/Novokuznetsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Novosibirsk
98209,Chokurdakh,Sakha,RU,70.61897,147.8973,Asia/Yakutsk,Asia/Srednekolymsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Yakutsk
98212,Choya,Altai,RU,52.0108,86.5467,Europe/Moscow,Asia/Barnaul,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98249,Davlekanovo,Bashkortostan,RU,54.22145,55.03434,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98254,Debesy,Udmurt,RU,57.6515,53.8089,Europe/Moscow,Europe/Samara,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98264,Deputatsky,Sakha,RU,69.30958,139.97571,Asia/Yakutsk,Asia/Vladivostok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Yakutsk
98282,Dmitriyevka,Bashkortostan,RU,54.75,55.33333,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98297,Dobryatino,Vladimir,RU,55.5055,41.3195,Asia/Vladivostok,Europe/Moscow,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Vladivostok
98357,Duvan,Bashkortostan,RU,55.69497,57.90237,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98366,Dyurtyuli,Bashkortostan,RU,55.49106,54.86883,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98376,Dzhebariki-Khaya,Sakha,RU,62.21084,135.84876,Asia/Yakutsk,Asia/Khandyga,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Yakutsk
98377,Dzhida,Buryatia,RU,50.67722,106.18056,Europe/Moscow,Asia/Irkutsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98384,Elekmonar,Altai,RU,51.45889,85.98778,Europe/Moscow,Asia/Barnaul,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98411,Fakel,Udmurt,RU,57.631,53.0251,Europe/Moscow,Europe/Samara,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98443,Fëdorovskiy Rayon,Bashkortostan,RU,53.08333,55.25,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98452,Galitsy,Vladimir,RU,56.17759,42.84588,Asia/Vladivostok,Europe/Moscow,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Vladivostok
98495,Glazov,Udmurt,RU,58.1393,52.658,Europe/Moscow,Europe/Samara,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98508,Golovino,Vladimir,RU,55.96128,40.42511,Asia/Vladivostok,Europe/Moscow,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Vladivostok
98529,Gorno-Altaysk,Altai,RU,51.96056,85.91892,Europe/Moscow,Asia/Barnaul,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98564,Gorokhovets,Vladimir,RU,56.20152,42.69351,Asia/Vladivostok,Europe/Moscow,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Vladivostok
98575,Grakhovo,Udmurt,RU,56.05017,51.96758,Europe/Moscow,Europe/Samara,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98576,Gramoteino,Kemerovo,RU,54.5368,86.3839,Asia/Novosibirsk,Asia/Novokuznetsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Novosibirsk
98617,Gur’yevsk,Kemerovo,RU,54.28333,85.93333,Asia/Novosibirsk,Asia/Novokuznetsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Novosibirsk
98619,Gusevskiy,Vladimir,RU,55.66199,40.56267,Asia/Vladivostok,Europe/Moscow,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Vladivostok
98620,Gusinoozyorsk,Buryatia,RU,51.28333,106.5,Europe/Moscow,Asia/Irkutsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98621,Gusinoye Ozero,Buryatia,RU,51.11444,106.26139,Europe/Moscow,Asia/Irkutsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98622,Gus’-Khrustal’nyy,Vladimir,RU,55.61113,40.65186,Asia/Vladivostok,Europe/Moscow,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Vladivostok
98632,Iglino,Bashkortostan,RU,54.83244,56.41264,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98634,Igra,Udmurt,RU,57.5549,53.0544,Europe/Moscow,Europe/Samara,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98652,Il’inka,Buryatia,RU,52.11944,107.27083,Europe/Moscow,Asia/Irkutsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98659,Il’ka,Buryatia,RU,51.72114,108.52169,Europe/Moscow,Asia/Irkutsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98670,Imeni Vorovskogo,Vladimir,RU,55.7237,41.119,Asia/Vladivostok,Europe/Moscow,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Vladivostok
98677,Inskoy,Kemerovo,RU,54.4297,86.44,Asia/Novosibirsk,Asia/Novokuznetsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Novosibirsk
98679,Inya,Altai,RU,50.45611,86.62667,Europe/Moscow,Asia/Barnaul,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98681,Inza,Ulyanovsk,RU,53.85672,46.35622,Europe/Moscow,Europe/Ulyanovsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98682,Inzer,Bashkortostan,RU,54.2167,57.5556,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98684,Iogach,Altai,RU,51.78167,87.26306,Europe/Moscow,Asia/Barnaul,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98703,Isheyevka,Ulyanovsk,RU,54.42789,48.26675,Europe/Moscow,Europe/Ulyanovsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98705,Ishimbay,Bashkortostan,RU,53.45446,56.04149,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98718,Istok,Buryatia,RU,52.09528,106.2475,Europe/Moscow,Asia/Irkutsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98722,Isyangulovo,Bashkortostan,RU,52.18584,56.58043,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98723,Itatskiy,Kemerovo,RU,56.07,89.03694,Asia/Novosibirsk,Asia/Novokuznetsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Novosibirsk
98728,Ivanishchi,Vladimir,RU,55.77417,40.42731,Asia/Vladivostok,Europe/Moscow,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Vladivostok
98741,Ivolginsk,Buryatia,RU,51.74919,107.28374,Europe/Moscow,Asia/Irkutsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98742,Ivolginskiy Rayon,Buryatia,RU,51.83333,107.33333,Europe/Moscow,Asia/Irkutsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98746,Izhevsk,Udmurt,RU,56.84976,53.20448,Europe/Moscow,Europe/Samara,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98749,Izhmorskiy,Kemerovo,RU,56.19239,86.64161,Asia/Novosibirsk,Asia/Novokuznetsk,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Novosibirsk
98760,Izvestkovyy,Jewish,RU,48.98043,131.55274,Europe/Moscow,Asia/Vladivostok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
98762,Kabakovo,Bashkortostan,RU,54.5369,56.1517,Europe/Moscow,Asia/Yekaterinburg,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Moscow
